province,district,plant,start_month,start_day,end_month,end_day
KIRŞEHIR,ÇIÇEKDAĞI,Kekik,5,20,7,10
KIRŞEHIR,ÇIÇEKDAĞI,Korunga,5,5,7,10
KIRŞEHIR,ÇIÇEKDAĞI,Yonca,5,20,7,20
KIRŞEHIR,ÇIÇEKDAĞI,Çam,5,1,5,20
KOCAELI,BAŞISKELE,Akasya,5,1,5,25
KOCAELI,BAŞISKELE,Hardal,3,20,5,15
KOCAELI,BAŞISKELE,Ihlamur,6,1,6,30
KOCAELI,BAŞISKELE,Kekik,5,15,6,25
KOCAELI,BAŞISKELE,Kestane,6,1,6,25
KOCAELI,BAŞISKELE,Korunga,5,15,6,25
KOCAELI,BAŞISKELE,Nane,6,1,9,15
KOCAELI,BAŞISKELE,Yabani Yonca,4,1,7,20
KOCAELI,BAŞISKELE,Üçgül,5,1,9,1
KOCAELI,DARICA,Akasya,5,1,5,25
KOCAELI,DARICA,Ballı Baba,3,1,4,15
KOCAELI,DARICA,Hardal,3,20,5,15
KOCAELI,DARICA,Kekik,5,15,6,25
KOCAELI,DARICA,Papatya,3,20,7,20
KOCAELI,DARICA,Yabani Fiğ,3,20,6,15
KOCAELI,DARICA,Yanbani Yonca,4,1,7,20
KOCAELI,DERINCE,Akasya,5,1,5,25
KOCAELI,DERINCE,Hardal,3,20,5,15
KOCAELI,DERINCE,Kara Yemiş,5,1,6,15
KOCAELI,DERINCE,Kekik,5,15,6,25
KOCAELI,DERINCE,Kır Yoncası,4,1,7,20
KOCAELI,DILOVASI,Akasya,5,1,5,25
KOCAELI,DILOVASI,Ballı Baba,3,1,4,15
KOCAELI,DILOVASI,Hardal,3,20,5,15
KOCAELI,DILOVASI,Kekik,5,15,6,25
KOCAELI,DILOVASI,Papatya,3,20,7,20
KOCAELI,DILOVASI,Yabani Fiğ,3,20,6,15
KOCAELI,DILOVASI,Yanbani Yonca,4,1,7,20
KOCAELI,GEBZE,Akasya,5,1,5,25
KOCAELI,GEBZE,Ballı Baba,3,1,4,15
KOCAELI,GEBZE,Hardal,3,20,5,15
KOCAELI,GEBZE,Kekik,5,15,6,25
KOCAELI,GEBZE,Papatya,3,20,7,20
KOCAELI,GEBZE,Yabani Fiğ,3,20,6,15
KOCAELI,GEBZE,Yanbani Yonca,4,1,7,20
KOCAELI,GÖLCÜK,Akasya,5,1,5,25
KOCAELI,GÖLCÜK,Ballı Baba,3,1,4,15
KOCAELI,GÖLCÜK,Dağ Çileği,4,10,7,1
KOCAELI,GÖLCÜK,Hardal,3,20,5,15
KOCAELI,GÖLCÜK,Ihlamur,6,1,6,30
KOCAELI,GÖLCÜK,Kara Yemiş,5,1,6,15
KOCAELI,GÖLCÜK,Kekik,5,15,6,25
KOCAELI,GÖLCÜK,Kestane,6,1,6,25
KOCAELI,GÖLCÜK,Kır Yoncası,4,1,7,1
KOCAELI,GÖLCÜK,Orman Gülü,5,5,6,5
KOCAELI,GÖLCÜK,Yabani Yonca,4,1,7,20
KOCAELI,GÖLCÜK,Üçgül,5,1,9,1
KOCAELI,KANDIRA,Akasya,5,1,5,25
KOCAELI,KANDIRA,Ballı Baba,3,1,4,15
KOCAELI,KANDIRA,Hardal,3,20,5,15
KOCAELI,KANDIRA,Ihlamur,6,1,6,30
KOCAELI,KANDIRA,Kekik,5,15,6,25
KOCAELI,KANDIRA,Kestane,6,1,6,25
KOCAELI,KANDIRA,Korunga,5,15,6,25
KOCAELI,KANDIRA,Sığır Kuyruğu,6,1,7,1
KOCAELI,KARAMÜRSEL,Akasya,5,1,5,25
KOCAELI,KARAMÜRSEL,Ballı Baba,3,1,4,15
KOCAELI,KARAMÜRSEL,Hardal,3,20,5,15
KOCAELI,KARAMÜRSEL,Ihlamur,6,1,6,30
KOCAELI,KARAMÜRSEL,Kekik,5,15,6,25
KOCAELI,KARAMÜRSEL,Kestane,6,1,6,25
KOCAELI,KARAMÜRSEL,Korunga,5,15,6,25
KOCAELI,KARAMÜRSEL,Kır Yoncası,4,1,7,20
KOCAELI,KARAMÜRSEL,Sığır Kuyruğu,6,1,7,1
KOCAELI,KARTEPE,Akasya,5,1,5,25
KOCAELI,KARTEPE,Hardal,3,20,5,15
KOCAELI,KARTEPE,Ihlamur,6,1,6,30
KOCAELI,KARTEPE,Kekik,5,15,6,25
KOCAELI,KARTEPE,Kestane,6,1,6,25
KOCAELI,KARTEPE,Korunga,5,15,6,25
KOCAELI,KARTEPE,Nane,6,1,9,15
KOCAELI,KARTEPE,Yabani Yonca,4,1,7,20
KOCAELI,KARTEPE,Üçgül,5,1,9,1
KOCAELI,KÖRFEZ,Akasya,5,1,5,25
KOCAELI,KÖRFEZ,Hardal,3,20,5,15
KOCAELI,KÖRFEZ,Kara Yemiş,5,1,6,15
KOCAELI,KÖRFEZ,Kekik,5,15,6,25
KOCAELI,KÖRFEZ,Kır Yoncası,4,1,7,20
KOCAELI,ÇAYIROVA,Akasya,5,1,5,25
KOCAELI,ÇAYIROVA,Ballı Baba,3,1,4,15
KOCAELI,ÇAYIROVA,Hardal,3,20,5,15
KOCAELI,ÇAYIROVA,Kekik,5,15,6,25
KOCAELI,ÇAYIROVA,Papatya,3,20,7,20
KOCAELI,ÇAYIROVA,Yabani Fiğ,3,20,6,15
KOCAELI,ÇAYIROVA,Yanbani Yonca,4,1,7,20
KOCAELI,İZMIT,Akasya,5,1,5,25
KOCAELI,İZMIT,Hardal,3,20,5,15
KOCAELI,İZMIT,Ihlamur,6,1,6,30
KOCAELI,İZMIT,Kekik,5,15,6,25
KOCAELI,İZMIT,Kestane,6,1,6,25
KOCAELI,İZMIT,Korunga,5,15,6,25
KOCAELI,İZMIT,Nane,6,1,9,15
KOCAELI,İZMIT,Yabani Yonca,4,1,7,20
KOCAELI,İZMIT,Üçgül,5,1,9,1
KONYA,AHRILI,Ada Çayı Çeşitleri,6,10,7,5
KONYA,AHRILI,Akasya,5,10,5,25
KONYA,AHRILI,Ballık,5,15,6,15
KONYA,AHRILI,Elma,4,20,5,20
KONYA,AHRILI,Erik,4,1,4,20
KONYA,AHRILI,Ihlamur,6,10,6,20
KONYA,AHRILI,Kantaron,5,10,5,25
KONYA,AHRILI,Karahindibaba,4,1,4,20
KONYA,AHRILI,Karamuk (Yayla),5,10,6,1
KONYA,AHRILI,Keçi Bademi,3,1,3,10
KONYA,AHRILI,Kiraz,4,15,5,15
KONYA,AHRILI,Meşe,6,20,7,20
KONYA,AHRILI,Sögüt (Polen),4,1,4,10
KONYA,AHRILI,Sümbül,2,15,3,5
KONYA,AHRILI,Sığır Kuyrugu,6,10,7,10
KONYA,AHRILI,Taş Kekiği,7,20,8,10
KONYA,AHRILI,Vişne,5,1,5,25
KONYA,AHRILI,Yabani Armut,4,1,4,20
KONYA,AHRILI,Yabani Erik,3,20,3,30
KONYA,AHRILI,Yer Kekiği,6,10,7,10
KONYA,AHRILI,Yonca,5,10,6,10
KONYA,AHRILI,Çam,6,20,7,20
KONYA,AHRILI,Çeven,6,20,7,20
KONYA,AHRILI,Çiğdem,2,15,3,5
KONYA,AHRILI,İğde,5,20,6,5
KONYA,AKÖREN,Badem,3,25,4,25
KONYA,AKÖREN,Elma,4,8,5,9
KONYA,AKÖREN,Kiraz,4,1,5,1
KONYA,AKŞEHIR,Aspir,5,15,5,30
KONYA,AKŞEHIR,Ayçiçeği,6,20,7,10
KONYA,AKŞEHIR,Badem,4,1,4,15
KONYA,AKŞEHIR,Ballıca,3,15,4,15
KONYA,AKŞEHIR,Elma,4,25,5,15
KONYA,AKŞEHIR,Erik,4,10,4,25
KONYA,AKŞEHIR,Gökbaş,3,30,4,20
KONYA,AKŞEHIR,Hardal,4,25,5,25
KONYA,AKŞEHIR,Haşhaş,5,5,5,20
KONYA,AKŞEHIR,Kekik,6,15,7,15
KONYA,AKŞEHIR,Keven,7,1,7,30
KONYA,AKŞEHIR,Kiraz,4,15,5,15
KONYA,AKŞEHIR,Macar Fiği,4,15,4,30
KONYA,AKŞEHIR,Mısır,7,10,7,30
KONYA,AKŞEHIR,Tavşanak,5,15,6,15
KONYA,AKŞEHIR,Vişne,4,15,5,15
KONYA,ALTINEKIN,Ayçiçeği,7,1,9,15
KONYA,BEYŞEHIR,Akasya,5,3,6,10
KONYA,BEYŞEHIR,Badem Ağacı,4,1,5,20
KONYA,BEYŞEHIR,Hanımeli Çiçeği,5,10,8,15
KONYA,BEYŞEHIR,Ihlamur,5,3,6,10
KONYA,BEYŞEHIR,Karamık,4,1,5,20
KONYA,BEYŞEHIR,Kekik,7,1,9,15
KONYA,BEYŞEHIR,Sığır Kuyruğu,7,1,8,15
KONYA,BEYŞEHIR,Yaban Yoncası,4,1,5,20
KONYA,BEYŞEHIR,İğde,4,1,6,10
KONYA,BOZKIR,Armut,4,5,4,25
KONYA,BOZKIR,Ballıbaba,4,1,4,20
KONYA,BOZKIR,Elma,4,1,4,15
KONYA,BOZKIR,Erik,4,1,4,20
KONYA,BOZKIR,Karahindibaba,4,1,4,20
KONYA,BOZKIR,Kavak,4,1,4,10
KONYA,BOZKIR,Keçi Bademi,3,1,3,10
KONYA,BOZKIR,Kiraz,4,15,4,25
KONYA,BOZKIR,Meşe (Pelit),4,1,4,15
KONYA,BOZKIR,Saz Kamışı,8,1,10,15
KONYA,BOZKIR,Sögüt (Polen),4,1,4,10
KONYA,BOZKIR,Sümbül,2,15,3,5
KONYA,BOZKIR,Vişne,4,15,4,25
KONYA,BOZKIR,Yabani Armut,4,1,4,20
KONYA,BOZKIR,Yabani Erik,3,20,3,30
KONYA,BOZKIR,Çiğdem,2,15,3,5
KONYA,CIHANBEYLI,Ada Çayı Çeşitleri,6,10,7,5
KONYA,CIHANBEYLI,Akasya,5,10,5,25
KONYA,CIHANBEYLI,Aspir,6,1,7,30
KONYA,CIHANBEYLI,Ayçiçek,5,20,7,10
KONYA,CIHANBEYLI,Ballık,5,15,6,15
KONYA,CIHANBEYLI,Diken Çeşitleri,8,5,8,25
KONYA,CIHANBEYLI,Gelincik,5,10,5,25
KONYA,CIHANBEYLI,Geven,6,20,7,20
KONYA,CIHANBEYLI,Geven,5,1,6,30
KONYA,CIHANBEYLI,Gökbaş,6,10,7,30
KONYA,CIHANBEYLI,Ihlamur,6,10,6,20
KONYA,CIHANBEYLI,Kangal,5,1,6,30
KONYA,CIHANBEYLI,Kanola,4,10,6,20
KONYA,CIHANBEYLI,Kantaron,5,10,5,25
KONYA,CIHANBEYLI,Karamuk (Yayla),5,10,6,1
KONYA,CIHANBEYLI,Katran (Basura),6,10,6,30
KONYA,CIHANBEYLI,Kekik,5,10,6,30
KONYA,CIHANBEYLI,Meşe,6,20,7,20
KONYA,CIHANBEYLI,Sarı Kantoron,7,20,9,30
KONYA,CIHANBEYLI,Sığır Kuyruğu,6,10,7,10
KONYA,CIHANBEYLI,Sığır Kuyruğu,5,20,8,10
KONYA,CIHANBEYLI,Taş Kekiği,7,20,8,10
KONYA,CIHANBEYLI,Yabani Bögürlen,6,10,6,20
KONYA,CIHANBEYLI,Yandak Dikenı,5,20,7,10
KONYA,CIHANBEYLI,Yer Kekiği,6,10,7,5
KONYA,CIHANBEYLI,Yonca,5,10,6,10
KONYA,CIHANBEYLI,Çam,6,20,7,20
KONYA,CIHANBEYLI,Üzerlik,5,20,7,10
KONYA,CIHANBEYLI,İğde,5,20,6,5
KONYA,DERBENT,"Dağ Çiçeği(Kekik,Adaçayı,Vb,)",6,1,7,30
KONYA,DERBENT,Elma,4,1,5,20
KONYA,DERBENT,Kiraz,5,3,6,5
KONYA,DERBENT,Yonca,5,3,10,3
KONYA,DEREBUCAK,Adaçayı,7,15,9,1
KONYA,DEREBUCAK,Armut,5,15,6,15
KONYA,DEREBUCAK,Ağaç Reçineleri,7,1,7,15
KONYA,DEREBUCAK,Badem,4,1,4,20
KONYA,DEREBUCAK,Elma,4,1,5,20
KONYA,DEREBUCAK,Erik,4,1,4,20
KONYA,DEREBUCAK,Geven,7,15,8,15
KONYA,DEREBUCAK,Gök Diken,7,1,8,15
KONYA,DEREBUCAK,Karamuk,5,10,6,15
KONYA,DEREBUCAK,Kekik,7,15,9,1
KONYA,DEREBUCAK,Kiraz,5,1,5,25
KONYA,DEREBUCAK,Kuşburnu,5,5,6,15
KONYA,DEREBUCAK,Lavanta,5,15,6,15
KONYA,DEREBUCAK,Süpürge Otu,7,25,9,1
KONYA,DEREBUCAK,Sığırkuyruğu,7,15,8,15
KONYA,DEREBUCAK,Yonca,5,15,6,15
KONYA,DEREBUCAK,Çiğdem,2,15,3,15
KONYA,DOĞANHISAR,Ayçiçeği,7,1,8,15
KONYA,DOĞANHISAR,Ballı Baba,5,1,7,15
KONYA,DOĞANHISAR,Deve Diken,5,15,8,15
KONYA,DOĞANHISAR,Elma,5,1,5,25
KONYA,DOĞANHISAR,Karahindiba,4,15,9,1
KONYA,DOĞANHISAR,Kekik,4,15,5,30
KONYA,DOĞANHISAR,Tavşan Çalısı,6,15,9,15
KONYA,DOĞANHISAR,Vişne,4,20,5,15
KONYA,DOĞANHISAR,Çayır Üçgülü,5,1,7,15
KONYA,EMIRGAZI,Akasya,5,30,7,30
KONYA,EMIRGAZI,Geven,5,30,7,30
KONYA,EMIRGAZI,Hardal,5,20,6,10
KONYA,EMIRGAZI,Kekik,5,30,7,30
KONYA,EMIRGAZI,Meşe,5,30,7,30
KONYA,EMIRGAZI,Papatya,5,30,7,30
KONYA,EMIRGAZI,Yonca,6,5,6,20
KONYA,EMIRGAZI,Üçgül,5,30,7,30
KONYA,EMIRGAZI,Şapla,5,30,7,30
KONYA,EREĞLI,Elma,4,15,5,20
KONYA,EREĞLI,Kangal,5,20,8,1
KONYA,EREĞLI,Kekik,5,20,8,1
KONYA,EREĞLI,Kiraz,4,1,5,15
KONYA,EREĞLI,Kırşalbası,5,20,8,1
KONYA,EREĞLI,Macar Fiği,4,1,5,15
KONYA,EREĞLI,Sarıçiçek,5,20,8,1
KONYA,GÜNEYSINIR,Ayçiçeği,6,15,8,1
KONYA,GÜNEYSINIR,Badem,3,20,5,1
KONYA,GÜNEYSINIR,Kabak,6,1,7,15
KONYA,GÜNEYSINIR,Lavanta,6,1,8,1
KONYA,HADIM,Geven,6,30,8,10
KONYA,HADIM,Kekik,6,30,8,10
KONYA,HADIM,Kiraz,4,25,5,30
KONYA,HADIM,Kır Yoncası,6,15,7,15
KONYA,HADIM,Süpürğe,6,30,8,10
KONYA,HADIM,Şapla,6,30,8,10
KONYA,HÜYÜK,Aspir,7,1,8,15
KONYA,HÜYÜK,Ayçiçeği,7,1,8,15
KONYA,HÜYÜK,Badem,4,15,5,15
KONYA,HÜYÜK,Geven Dikeni,7,15,9,15
KONYA,HÜYÜK,Haşhaş,6,1,7,15
KONYA,HÜYÜK,Karagan Laden Bitkisi,6,15,7,15
KONYA,HÜYÜK,Kekik,5,15,6,15
KONYA,HÜYÜK,Kiraz,5,1,6,1
KONYA,HÜYÜK,Korunğa,6,1,8,1
KONYA,HÜYÜK,Macarfiği,5,15,6,15
KONYA,HÜYÜK,Sığır Kuyruğu,6,15,9,15
KONYA,HÜYÜK,Vişne,5,1,6,1
KONYA,HÜYÜK,Yonca,6,1,8,1
KONYA,HÜYÜK,Çilek,4,1,11,15
KONYA,ILGIN,Ayçiçeği,6,15,7,30
KONYA,ILGIN,Haşhaş,5,15,6,15
KONYA,ILGIN,Kanola,5,1,5,30
KONYA,ILGIN,Kekik,5,15,7,30
KONYA,ILGIN,Korunga,6,1,7,15
KONYA,KADINHANI,Ayçiçeği,7,1,8,30
KONYA,KADINHANI,Badem,3,20,4,20
KONYA,KADINHANI,Ballıbaba,5,1,6,30
KONYA,KADINHANI,Deve Dikeni,5,15,6,30
KONYA,KADINHANI,Geven,5,10,6,15
KONYA,KADINHANI,Korunga,5,20,6,30
KONYA,KADINHANI,Peygamber Çiçeği,5,15,7,1
KONYA,KADINHANI,Sarıtaş Yonca,5,15,6,30
KONYA,KADINHANI,Sığır Kuyruğu,6,15,8,1
KONYA,KADINHANI,Yabani Fiğ,5,15,6,30
KONYA,KARAPINAR,Ayçiçeği,7,1,9,15
KONYA,KARATAY,Aspir,5,15,6,17
KONYA,KARATAY,Ayçiçeği,6,1,8,30
KONYA,KARATAY,Kangal Dikeni,5,1,9,20
KONYA,KARATAY,Kolza,5,15,6,17
KONYA,KARATAY,Macar Fıgi,5,15,6,1
KONYA,KARATAY,Yonca,5,15,9,15
KONYA,KARATAY,Üzerlik,5,1,9,20
KONYA,KULU,Ayçiçeği,5,15,6,15
KONYA,KULU,Fiğ,5,15,5,15
KONYA,KULU,Geven,4,15,6,15
KONYA,KULU,Gökbaş (Mavi Kantaron),6,15,7,15
KONYA,KULU,Yabani Kekik,5,15,7,15
KONYA,MERAM,Ballı Baba,5,15,5,30
KONYA,MERAM,Dağ Yoncası,6,5,7,5
KONYA,MERAM,Geven,6,15,7,30
KONYA,MERAM,Gökbaş,6,1,7,1
KONYA,MERAM,Kangal Dikeni,6,15,7,15
KONYA,MERAM,Kekik,6,5,7,5
KONYA,MERAM,Söğüt,4,15,5,15
KONYA,MERAM,Sütleğen,4,20,5,20
KONYA,MERAM,Yandak Dikeni,7,1,8,1
KONYA,MERAM,Çayır Dikeni,7,15,8,15
KONYA,MERAM,Üzerlik,5,20,6,15
KONYA,MERAM,Şalba (Sığır Kuyruğu),6,15,7,15
KONYA,SARAYÖNÜ,Aspir,7,1,7,30
KONYA,SARAYÖNÜ,Ayçiçeği,7,10,8,15
KONYA,SARAYÖNÜ,Erik,4,5,4,15
KONYA,SARAYÖNÜ,Fasulye,6,15,7,15
KONYA,SARAYÖNÜ,Fiğ,5,15,6,15
KONYA,SARAYÖNÜ,Kayısı,3,15,3,30
KONYA,SARAYÖNÜ,Kiraz,4,15,4,25
KONYA,SARAYÖNÜ,Korunga,6,1,7,1
KONYA,SARAYÖNÜ,Mercimek,5,15,6,15
KONYA,SARAYÖNÜ,Mısır,7,5,7,30
KONYA,SARAYÖNÜ,Nohut,5,15,6,15
KONYA,SARAYÖNÜ,Patates,6,1,7,1
KONYA,SARAYÖNÜ,Yem Bezelyesi,5,15,6,15
KONYA,SARAYÖNÜ,Yonca,6,1,9,1
KONYA,SELÇUKLU,Ayva,5,5,5,20
KONYA,SELÇUKLU,Ayçiçeği,8,1,9,20
KONYA,SELÇUKLU,Badem,4,5,4,20
KONYA,SELÇUKLU,Elma,4,1,5,10
KONYA,SELÇUKLU,Erik,4,5,4,20
KONYA,SELÇUKLU,Gökbaş,5,20,6,10
KONYA,SELÇUKLU,Kayısı,4,5,4,20
KONYA,SELÇUKLU,Kekik,6,1,7,10
KONYA,SELÇUKLU,Keven,5,10,7,20
KONYA,SELÇUKLU,Korunga,5,10,8,10
KONYA,SELÇUKLU,Lavanta,6,1,7,20
KONYA,SELÇUKLU,Süpürge Otu,6,15,7,15
KONYA,SELÇUKLU,Yonca,6,1,9,1
KONYA,SEYDIŞEHIR,Akasya,4,20,5,15
KONYA,SEYDIŞEHIR,Armut,4,15,5,5
KONYA,SEYDIŞEHIR,Ayçiçeği,7,1,7,20
KONYA,SEYDIŞEHIR,Badem,3,20,4,10
KONYA,SEYDIŞEHIR,Boğa Dikeni,7,1,7,30
KONYA,SEYDIŞEHIR,Elma,4,25,5,15
KONYA,SEYDIŞEHIR,Erik,4,1,4,20
KONYA,SEYDIŞEHIR,Geven,7,1,7,30
KONYA,SEYDIŞEHIR,Haşhaş,6,1,6,30
KONYA,SEYDIŞEHIR,Kabak,5,10,5,30
KONYA,SEYDIŞEHIR,Karpuz,5,10,5,30
KONYA,SEYDIŞEHIR,Kavun,5,10,5,30
KONYA,SEYDIŞEHIR,Kayısı,4,1,4,20
KONYA,SEYDIŞEHIR,Kekik,7,1,7,30
KONYA,SEYDIŞEHIR,Kiraz,4,5,4,25
KONYA,SEYDIŞEHIR,Macar Fiği,5,10,5,25
KONYA,SEYDIŞEHIR,Vişne,4,5,4,25
KONYA,SEYDIŞEHIR,Çakır Dikeni,7,1,7,30
KONYA,SEYDIŞEHIR,Şeftali,4,1,4,20
KONYA,TAŞKENT,Boğurtlen,6,1,8,1
KONYA,TAŞKENT,Elma,5,15,6,15
KONYA,TAŞKENT,Geven,6,1,7,1
KONYA,TAŞKENT,Karamık,5,1,6,4
KONYA,TAŞKENT,Kekik,6,1,8,1
KONYA,TAŞKENT,Kiraz,5,15,6,15
KONYA,TAŞKENT,Meşe,6,1,7,1
KONYA,TAŞKENT,Sütleğen(Sütlük),5,15,6,15
KONYA,TAŞKENT,Sığır Kuyruğu,5,1,6,4
KONYA,TAŞKENT,Yonca,7,1,8,1
KONYA,TAŞKENT,Çalba,5,15,7,10
KONYA,TAŞKENT,Çam,6,1,7,1
KONYA,TAŞKENT,İhlamur,5,1,6,4
KONYA,TUZLUKÇU,Aanason,7,1,8,1
KONYA,TUZLUKÇU,Adaçayı,7,15,8,15
KONYA,TUZLUKÇU,Aspir,6,15,7,20
KONYA,TUZLUKÇU,Ayçiçeği,5,30,6,30
KONYA,TUZLUKÇU,Deve Dikeni,5,30,8,1
KONYA,TUZLUKÇU,Haşhaş,4,15,5,20
KONYA,TUZLUKÇU,Kekik,6,31,7,30
KONYA,TUZLUKÇU,Lavanta,6,30,7,20
KONYA,TUZLUKÇU,Rezene,7,20,8,20
KONYA,YALIHÜYÜK,Akasya,3,20,5,10
KONYA,YALIHÜYÜK,Armut,4,1,5,20
KONYA,YALIHÜYÜK,Badem,3,20,5,10
KONYA,YALIHÜYÜK,Dilfil,4,1,9,20
KONYA,YALIHÜYÜK,Elma,4,1,5,20
KONYA,YALIHÜYÜK,Erik,3,25,5,1
KONYA,YALIHÜYÜK,Geven,6,1,7,15
KONYA,YALIHÜYÜK,Hardal,4,1,6,20
KONYA,YALIHÜYÜK,Karabuğday,5,10,8,25
KONYA,YALIHÜYÜK,Karahindibağ,5,10,8,25
KONYA,YALIHÜYÜK,Katran,3,1,4,20
KONYA,YALIHÜYÜK,Kekik,5,10,8,25
KONYA,YALIHÜYÜK,Kiraz,4,1,5,20
KONYA,YALIHÜYÜK,Kuşkonmaz,6,1,7,15
KONYA,YALIHÜYÜK,Lavanta,7,1,9,20
KONYA,YALIHÜYÜK,Macar Fiği-Adi Fiğ,5,10,9,20
KONYA,YALIHÜYÜK,Papatya,4,1,9,20
KONYA,YALIHÜYÜK,S Arıdiken,5,10,8,25
KONYA,YALIHÜYÜK,Su Nanesi,8,1,10,20
KONYA,YALIHÜYÜK,Vişne,3,25,5,1
KONYA,YALIHÜYÜK,Yonca,5,10,9,20
KONYA,YALIHÜYÜK,Çakır Dikeni,6,1,8,20
KONYA,YALIHÜYÜK,Çalpa,5,10,9,20
KONYA,YUNAK,Ayçiçeği,5,1,7,1
KONYA,YUNAK,Kanola,5,1,6,1
KONYA,ÇELTIK,Ayçiçeği,7,15,8,30
KONYA,ÇELTIK,Kanola,4,1,5,30
KONYA,ÇUMRA,Ayçiçeği,7,1,8,30
KONYA,ÇUMRA,Kabak,7,1,8,30
KONYA,ÇUMRA,Macarfiği,4,1,5,30
KONYA,ÇUMRA,Yonca,5,1,9,30
KÜTAHYA,ALTINTAŞ,Gökbaş,7,1,8,1
KÜTAHYA,ALTINTAŞ,Kekik,7,1,8,1
KÜTAHYA,ALTINTAŞ,Korunga,7,1,8,1
KÜTAHYA,ALTINTAŞ,Yonca,7,1,8,1
KÜTAHYA,ASLANAPA,Geven Dikeni,7,1,8,1
KÜTAHYA,ASLANAPA,Piynar,7,1,8,1
KÜTAHYA,ASLANAPA,Çakır Dikeni,7,1,8,1
KÜTAHYA,DOMANIÇ,Geven Dikeni,6,25,7,25
KÜTAHYA,DOMANIÇ,Kekik,6,25,7,25
KÜTAHYA,DOMANIÇ,Piynar,6,25,7,25
KÜTAHYA,DOMANIÇ,Yonca,6,25,7,25
KÜTAHYA,DOMANIÇ,Çakır Dikeni,6,25,7,25
KÜTAHYA,DOMANIÇ,Çaltı,6,25,7,25
KÜTAHYA,DUMLUPINAR,Gökbaş,7,1,8,1
KÜTAHYA,DUMLUPINAR,Kekik,7,1,8,1
KÜTAHYA,DUMLUPINAR,Korunga,7,1,8,1
KÜTAHYA,DUMLUPINAR,Yonca,7,1,8,1
KÜTAHYA,EMET,Geven Dikeni,6,25,7,25
KÜTAHYA,EMET,Kekik,6,25,7,25
KÜTAHYA,EMET,Piynar,6,25,7,25
KÜTAHYA,EMET,Yonca,6,25,7,25
KÜTAHYA,EMET,Çakır Dikeni,6,25,7,25
KÜTAHYA,EMET,Çaltı,6,25,7,25
KÜTAHYA,GEDIZ,Geven Dikeni,6,15,7,20
KÜTAHYA,GEDIZ,Piynar,6,15,7,20
KÜTAHYA,GEDIZ,Çakır Dikeni,6,15,7,20
KÜTAHYA,HISARCIK,Geven Dikeni,6,25,7,25
KÜTAHYA,HISARCIK,Kekik,6,25,7,25
KÜTAHYA,HISARCIK,Piynar,6,25,7,25
KÜTAHYA,HISARCIK,Yonca,6,25,7,25
KÜTAHYA,HISARCIK,Çakır Dikeni,6,25,7,25
KÜTAHYA,HISARCIK,Çaltı,6,25,7,25
KÜTAHYA,MERKEZ,Geven Dikeni,7,1,8,1
KÜTAHYA,MERKEZ,Çakır Dikeni,7,1,8,1
KÜTAHYA,PAZARLAR,Geven Dikeni,6,15,7,20
KÜTAHYA,PAZARLAR,Piynar,6,15,7,20
KÜTAHYA,PAZARLAR,Çakır Dikeni,6,15,7,20
KÜTAHYA,SIMAV,Ayçiçeği,6,15,7,20
KÜTAHYA,SIMAV,Geven Dikeni,6,15,7,20
KÜTAHYA,SIMAV,Piynar,6,15,7,20
KÜTAHYA,SIMAV,Çakır Dikeni,6,15,7,20
KÜTAHYA,TAVŞANLI,Geven Dikeni,6,15,7,20
KÜTAHYA,TAVŞANLI,Kekik,6,15,7,20
KÜTAHYA,TAVŞANLI,Piynar,6,15,7,20
KÜTAHYA,TAVŞANLI,Yonca,6,15,7,20
KÜTAHYA,TAVŞANLI,Çakır Dikeni,6,15,7,20
KÜTAHYA,TAVŞANLI,Çaltı,6,15,7,20
KÜTAHYA,ÇAVDARHISAR,Geven Dikeni,7,1,8,1
KÜTAHYA,ÇAVDARHISAR,Piynar,7,1,8,1
KÜTAHYA,ÇAVDARHISAR,Çakır Dikeni,7,1,8,1
KÜTAHYA,ŞAPHANE,Geven Dikeni,6,15,7,20
KÜTAHYA,ŞAPHANE,Piynar,6,15,7,20
KÜTAHYA,ŞAPHANE,Çakır Dikeni,6,15,7,20
MALATYA,AKÇADAĞ,Geven,6,1,9,15
MALATYA,AKÇADAĞ,K. Yoncası,6,1,9,15
MALATYA,AKÇADAĞ,Kırkekiği,6,1,9,15
MALATYA,AKÇADAĞ,Sütleğen,6,1,9,15
MALATYA,AKÇADAĞ,Tüysüz Eşek Dikeni.,6,1,9,15
MALATYA,AKÇADAĞ,Ü Çgül,6,1,9,15
MALATYA,ARAPGIR,Geven,6,25,8,10
MALATYA,ARAPGIR,Kekik,6,25,8,10
MALATYA,ARAPGIR,Çakşır,6,25,8,10
MALATYA,ARAPGIR,Üçgül,6,25,8,10
MALATYA,ARGUVAN,Hardal,5,1,8,31
MALATYA,ARGUVAN,Meyve Ağaçları,5,1,8,31
MALATYA,ARGUVAN,Sütleğen,5,1,8,31
MALATYA,ARGUVAN,Yonca,5,1,8,31
MALATYA,ARGUVAN,Üçgül,5,1,8,31
MALATYA,BATTALGAZI,Geven,6,1,8,15
MALATYA,BATTALGAZI,K. Yoncası,6,1,8,15
MALATYA,BATTALGAZI,Kırkekiği,6,1,8,15
MALATYA,BATTALGAZI,Ü Çgül,6,1,8,15
MALATYA,DARENDE,Geven,5,15,8,1
MALATYA,DARENDE,Kekik,5,15,8,1
MALATYA,DARENDE,Ki R Çiçekleri,5,15,8,1
